,Time,Voltage,Current,Positive electrode stoichiometry,Discharge capacity [A.h],Battery negative particle concentration overpotential [V],Battery positive particle concentration overpotential [V],X-averaged battery negative reaction overpotential [V],X-averaged battery positive reaction overpotential [V],X-averaged battery concentration overpotential [V],X-averaged battery electrolyte ohmic losses [V],X-averaged battery negative solid phase ohmic losses [V],X-averaged battery positive solid phase ohmic losses [V]
108,6323.6651808310135,3.222644495454069,2.3,0.10393517658038011,0.32963147794993947,0.017472455865174444,-0.00011036445138179474,0.06373665331473996,-0.0012511108309762875,-0.002736700939805479,-0.0016244438341712205,1.53495909942486e-06,-0.003792686628043551
109,6383.6651808310135,3.211528429542526,2.3,0.11558004474233413,0.3679648112832728,0.02845835743868126,-0.00011064295217044773,0.06337903904575272,-0.0012006039510676914,-0.0027333572753322336,-0.0016225205925202587,1.5311836548593643e-06,-0.0038391250592360038
110,6443.6651808310135,3.2045060901161078,2.3,0.12722491290427884,0.4062981446166061,0.034955646142416835,-0.00011071547512919722,0.06310229104892195,-0.0011578339543993899,-0.0027300795788836687,-0.0016204719551844624,1.5278444449547182e-06,-0.0038843625057078945
111,6503.6651808310135,3.2013564819449947,2.3,0.1388697810662367,0.44463147794993946,0.036866603808259055,-0.00011073482015078184,0.06289316968303607,-0.001120718924611186,-0.0027261975743822905,-0.0016180874321680564,1.5259367169531902e-06,-0.003927459873157346
112,6563.6651808310135,3.2000646584238264,2.3,0.1505146492281592,0.4829648112832728,0.03561596120791907,-0.00011074410248212985,0.06274261711412307,-0.001087991239515862,-0.0027219093144222233,-0.0016154941276583052,1.5250706266933547e-06,-0.003967997145758684
113,6623.6651808310135,3.19946530736243,2.3,0.16215951739012083,0.5212981446166061,0.0315796161081084,-0.00011075342925304099,0.06264281753412015,-0.0010588576093728541,-0.002717461876318317,-0.0016128415460899379,1.5247432001571333e-06,-0.004005775957837354
114,6683.6651808310135,3.1990837677222457,2.3,0.17380438555206076,0.5596314779499394,0.024884906647909294,-0.00011076416435562564,0.06259107811981246,-0.001032729009415867,-0.002713026532689846,-0.0016102204537340715,1.524650911095237e-06,-0.004040760923781583
115,6743.6651808310135,3.1987455523532784,2.3,0.18544925371396828,0.5979648112832727,0.016873673038805298,-0.0001107758131779768,0.06258144181939093,-0.0010091596818786464,-0.0027086920669492794,-0.0016076759463956717,1.5246507110785198e-06,-0.004073011863397813
116,6803.6651808310135,3.1983804778412543,2.3,0.19709412187592884,0.636298144616606,0.009896690664505561,-0.00011078773600647907,0.06261167435693185,-0.00098780185018299,-0.002704499312543857,-0.0016052274671454975,1.5246878587344682e-06,-0.0041026432798854096
117,6863.6651808310135,3.197953924002508,2.3,0.20873899003790655,0.6746314779499394,0.005304190013891652,-0.00011079948097014736,0.06267978740567251,-0.0009683783578995353,-0.0027004677693925633,-0.0016028838814191853,1.5247413094893578e-06,-0.004129790416592005
118,6923.6651808310135,3.1974387126438772,2.3,0.22038385819986442,0.7129648112832727,0.002868675723275038,-0.00011081077330210576,0.06278456124591106,-0.0009506653405906285,-0.002696607079658659,-0.0016006486349408036,1.5248046366721332e-06,-0.004154622305492683
119,6983.6651808310135,3.196803366844854,2.3,0.23202872636181565,0.751298144616606,0.0018258494551538773,-0.00011082148262042679,0.06292520103850563,-0.0009344754691724688,-0.0026929212924173586,-0.0015985228801401706,1.5248758833177639e-06,-0.004177303723309489
120,7043.6651808310135,3.196004614465318,2.3,0.2436735945237652,0.7896314779499394,0.0015922807143677054,-0.00011083158236724344,0.06310137609410582,-0.0009196579189247878,-0.002689414797868589,-0.0015965075597764054,1.5249548062387777e-06,-0.004197982238699716
121,7103.6651808310135,3.1949805031709397,2.3,0.255318462685713,0.8279648112832727,0.0018724247229517932,-0.00011084108989578567,0.06331304144294386,-0.0009060836401566519,-0.0026860843814682095,-0.0015945997017152852,1.5250380026944855e-06,-0.004216860496363051
122,7163.6651808310135,3.193642789479695,2.3,0.26696333084766116,0.866298144616606,0.002573965518372273,-0.00011085010087086289,0.06356100028792064,-0.0008936398948056201,-0.0026829345474307068,-0.0015928012392189025,1.5251167139888785e-06,-0.004234064337716337
123,7223.6651808310135,3.191870049184505,2.3,0.2786081990096356,0.9046314779499394,0.0037309286472616554,-0.00011085874459437761,0.06384541345838476,-0.0008822313417069516,-0.00267996932482041,-0.0015911138607748046,1.5251746630980296e-06,-0.004249740909413546
124,7283.6651808310135,3.189498892746797,2.3,0.2902530671715923,0.9429648112832727,0.005460962636566868,-0.0001108671993761412,0.0641679053573703,-0.000871775521458229,-0.00267719548623828,-0.0015895411565267767,1.5251866430878593e-06,-0.0042640245941161226
125,7343.6651808310135,3.1863248360363663,2.3,0.3018979353335607,0.981298144616606,0.007941177722818632,-0.00011087570182732875,0.06452968537650192,-0.0008622004926523985,-0.0026746209911433236,-0.0015880871320813608,1.5251242283820307e-06,-0.004277039144705341
126,7403.6651808310135,3.18211393104178,2.3,0.31354280349550356,1.0196314779499394,0.011382298216398967,-0.00011088456606556107,0.06493307043197774,-0.0008534434932205848,-0.0026722501057162337,-0.0015867530919008114,1.5249677954891945e-06,-0.004288899163141124
127,7463.6651808310135,3.176643086462234,2.3,0.3251876716574178,1.0579648112832727,0.01598279944305739,-0.00011089421429621993,0.06537992120402336,-0.0008454494458161044,-0.002670076805805264,-0.0015855337357101448,1.5247218086797807e-06,-0.004299709525730222
128,7523.6651808310135,3.1697715370392308,2.3,0.33683253981936473,1.096298144616606,0.021851358010929522,-0.00011090522169654449,0.065872647277081,-0.0008381699579258495,-0.00266808160837953,-0.001584415953731183,1.5244199293866048e-06,-0.004309566651172325
129,7583.6651808310135,3.1615370549330875,2.3,0.34847740798129506,1.1346314779499393,0.028905512043479936,-0.00011091838127752496,0.06641447980353532,-0.0008315625471420063,-0.0026662363141476924,-0.0015833824047406003,1.5241115420873398e-06,-0.004318560210235578
130,7643.6651808310135,3.1522333624490186,2.3,0.3601222761432405,1.1729648112832727,0.036788181923662205,-0.00011093479656798522,0.06700997756535756,-0.0008255899305318337,-0.0026645152257517403,-0.001582418086619036,1.5238377451164816e-06,-0.004326769738113967
131,7703.6651808310135,3.1424051755825975,2.3,0.3717671443051524,1.211298144616606,0.044868744045717196,-0.0001109560123704334,0.06766229709992483,-0.0008202193438711092,-0.0026628998098231086,-0.001581512936458542,1.523620285506795e-06,-0.004334269896898668
132,7763.6651808310135,3.1327145079095504,2.3,0.38341201246697565,1.2496314779499393,0.0523651034388416,-0.00011098420054223013,0.06837753054701792,-0.0008154222929217525,-0.0026613797482635242,-0.0015806613185599967,1.5234633695120868e-06,-0.004341131092570727
133,7823.6651808310135,3.1237425367276264,2.3,0.395056880628905,1.2879648112832727,0.05854070809504125,-0.0001110224215357114,0.06915953294987301,-0.0008111739415053165,-0.0026599498426350555,-0.0015798605990840053,1.5233598029645221e-06,-0.004347417970858469
134,7883.6651808310135,3.115810358670923,2.3,0.4067017487908751,1.326298144616606,0.06287489816885014,-0.00011107499330709203,0.07001746849237847,-0.0008074528329062858,-0.0026586088968213583,-0.0015791104151737113,1.5232934805314636e-06,-0.0043531921676813745
135,7943.6651808310135,3.1089119991116583,2.3,0.4183466169528446,1.3646314779499393,0.06514770802194614,-0.00011114800991363083,0.07095888267122843,-0.0008042405901202976,-0.002657361051043779,-0.0015784138877234215,1.5232348806239238e-06,-0.004358512974770967
136,8003.6651808310135,3.102701221373898,2.3,0.4299914851147777,1.4029648112832727,0.06548143384911218,-0.0001112500691324847,0.07199463390856503,-0.000801521662950222,-0.0026562193236108478,-0.0015777799415416516,1.5231321029429965e-06,-0.004363438773422157
137,8063.6651808310135,3.096456367085315,2.3,0.4416363532767296,1.441298144616606,0.06444562706945647,-0.00011139329035403378,0.07313297191437296,-0.0007992830820220398,-0.002655209426849235,-0.0015772251944668261,1.5229032576104352e-06,-0.004368029004939267
138,8123.6651808310135,3.0888849213290426,2.3,0.4532812214386861,1.4796314779499393,0.06332610155171711,-0.0001115947319512145,0.07439441482146045,-0.0007975143524050488,-0.002654356534721484,-0.0015767622813987765,1.5224796897746605e-06,-0.00437234725302682
139,8183.6651808310135,3.0777734875888627,2.3,0.46492608960064313,1.5179648112832727,0.06457207442374938,-0.00011187835355119802,0.07579277999097322,-0.0007962068986921977,-0.00265362916653742,-0.0015763637246506636,1.5219431966936488e-06,-0.004376464034653971
140,8243.665180831013,3.059650004825713,2.3,0.47657095776261804,1.5562981446166053,0.07212535115980828,-0.00011227771154898036,0.0773518814206976,-0.0007953538987366393,-0.002652901976236331,-0.0015759492741364805,1.521576180154707e-06,-0.004380460192404456
141,8303.665180831013,3.030604308602345,2.3,0.4882158259245687,1.5946314779499386,0.09050054812113736,-0.0001128396203484705,0.07910087453773373,-0.0007949503120858736,-0.002652090329443809,-0.0015754804399938848,1.5215011924492248e-06,-0.004384428779194316
142,8363.665180831013,2.989784728907293,2.3,0.4998606940865506,1.632964811283272,0.12109971928645955,-0.0001136290506495996,0.08107756920613707,-0.0007949928709831688,-0.0026512332314387044,-0.0015749889227908154,1.521565533278872e-06,-0.00438848539763681
143,8423.665180831013,2.942633640637667,2.3,0.5115055622485015,1.6712981446166053,0.15879904910434675,-0.0001147355340491707,0.08333258666109983,-0.000795479354322115,-0.002650376221729711,-0.0015745005606204623,1.5216302062375161e-06,-0.00439277717058939
144,8483.665180831013,2.895814034957866,2.3,0.5231504304104578,1.7096314779499386,0.19692829529220135,-0.00011628127972240776,0.08593431894322906,-0.0007964077529760694,-0.002649495347774732,-0.0015741953596810306,1.5209354012342015e-06,-0.004397491385616181
145,8543.665180831013,2.848385936081695,2.3,0.5347952985724324,1.747964811283272,0.23606393069458623,-0.00011843101887354379,0.08898330071036609,-0.0007977775741156989,-0.002648697942340379,-0.0015733243486633895,1.5223877690778178e-06,-0.004402848071659804
146,8603.665180831013,2.7907988812128517,2.3,0.5464401667344027,1.7862981446166053,0.28499221780420947,-0.00012140310404884502,0.09262467865407797,-0.0007995833865619417,-0.0026478023139733207,-0.0015729869442069368,1.5215340711902743e-06,-0.0044091852933965114
147,8663.665180831013,2.707321670984646,2.3,0.5580850348963692,1.8246314779499386,0.35808822117332173,-0.00012548077165419613,0.09709672801988234,-0.0008018230785276081,-0.002646810144065511,-0.0015724029297039788,1.5213835441319264e-06,-0.00441681372577829
148,8723.665180831013,2.574754539380668,2.3,0.5697299030583551,1.862964811283272,0.4761863759789965,-0.0001310215517844604,0.10281488234492575,-0.0008044897310961474,-0.0026456296590449306,-0.001571685696299045,1.5213555987477794e-06,-0.004426177895842098
149,8747.799278525663,2.5000100000000014,2.3,0.5744138761604649,1.8783838181437431,0.5431259493264153,-0.00013375891437750198,0.10562778321390864,-0.0008056809615335503,-0.0026450933064149267,-0.0015713583284506878,1.5213523730496758e-06,-0.004430540463803201
150,8747.799278526663,2.722046434925522,-2.3,0.5744138761604649,1.8783838181437431,0.5431259493264152,-0.00013375891437750198,-0.10562686767167329,0.0008576867237213293,-0.0026450933064149224,0.001876374462739125,-1.5197890317938788e-06,0.0012370905114877928
151,8807.799278525663,3.2258957034109703,-2.3,0.5627690079984318,1.840050484811049,0.031693848640580724,0.00010215976496219525,-0.08055679464522753,0.0007806444522424627,0.002916976021676921,0.0017007295033645057,-1.5240888600119817e-06,0.0024838355256098232
152,8867.799278525663,3.2618235450189874,-2.3,0.5511241398361996,1.8017171514777157,-0.0023414548875505814,0.00011000878286271387,-0.07547295179003474,0.0007713921637084731,0.0029626567253700645,0.0016902910299897841,-1.5269654511192981e-06,0.0026837876952554574
153,8927.799278525663,3.273084484829411,-2.3,0.5394792716739497,1.7633838181443824,-0.011028224370045192,0.00011081470713270036,-0.07270540810222278,0.0007665514476662416,0.0029514007658730293,0.001682639668618003,-1.5249907834222168e-06,0.0028548989801007174
154,8987.799278525663,3.2878614774613673,-2.3,0.5278344035116915,1.725050484811049,-0.022457748281958956,0.00011094890739382635,-0.070873497298185,0.0007641559665647613,0.0029393938255989544,0.0016749929832065246,-1.5230284637082738e-06,0.0030091819134190345
155,9047.799278525663,3.3038872537226682,-2.3,0.5161895353494574,1.6867171514777157,-0.03400187958569076,0.00011096759383466548,-0.06954611588865196,0.0007633360525409749,0.002926431651950815,0.0016670363305191552,-1.5228513969034762e-06,0.0031478433500384817
156,9107.799278525663,3.3171970390102454,-2.3,0.5045446671872377,1.6483838181443824,-0.041484640475943274,0.00011096027644574846,-0.06853491189937196,0.0007635839317590154,0.002913035185583709,0.0016590591743860243,-1.5236665204750648e-06,0.0032721337817327445
157,9167.799278525663,3.3263762685567135,-2.3,0.49289979902500286,1.610050484811049,-0.043520208357207796,0.00011094970038394436,-0.06774067802853465,0.0007646006189601096,0.002899713021504953,0.0016512812147818868,-1.5248247934051007e-06,0.0033834151613354457
158,9227.799278525663,3.332077772786272,-2.3,0.4812549308627667,1.5717171514777157,-0.04106873881440157,0.00011094197535044259,-0.06710549512730062,0.0007662122024267859,0.0028867535560520565,0.0016438182187161069,-1.5260133299632978e-06,0.00348304071159955
159,9287.799278525663,3.3354612853820895,-2.3,0.4696100627005274,1.5333838181443824,-0.03584226372300711,0.00011093807842721404,-0.06659299373342403,0.0007683204991488779,0.002874324736889495,0.0016367337500211403,-1.527069118940358e-06,0.003572287108568162
160,9347.799278525663,3.3374549918707936,-2.3,0.4579651945383086,1.495050484811049,-0.029432322888578055,0.00011093752232849141,-0.06617801086558259,0.000770873927893323,0.002862518966391281,0.0016300571503502087,-1.5279209074855855e-06,0.003652322879753367
161,9407.799278525663,3.3386556645803958,-2.3,0.4463203263760677,1.4567171514777157,-0.023020068427116208,0.00011093955962504509,-0.06584361520435578,0.0007738499675893351,0.002851377447712065,0.00162379521375866,-1.5285585216780756e-06,0.0037241798861020747
162,9467.799278525663,3.33941551497249,-2.3,0.4346754582138012,1.4183838181443824,-0.017321879758199488,0.00011094356194840671,-0.06557736644445337,0.00077724542202251,0.002840901788114102,0.0016179371463441931,-1.5290047214697179e-06,0.0037888302409281316
163,9527.799278525663,3.3399362947627176,-2.3,0.423030590051546,1.380050484811049,-0.012649406602490698,0.00011094910240716516,-0.06537044219371059,0.0007810692021630317,0.0028310799296837955,0.0016124679657231814,-1.52929384415164e-06,0.003847079697411271
164,9587.799278525663,3.3403324625221984,-2.3,0.41138572188933176,1.3417171514777158,-0.00903233091510286,0.00011095593868670761,-0.0652153851292545,0.0007853394661534452,0.0028218891077344327,0.0016073687968556844,-1.529458653628269e-06,0.0038996585972119746
165,9647.799278525663,3.340671680866056,-2.3,0.39974085372714224,1.3033838181443824,-0.00634754165541257,0.00011096397736887198,-0.06510773907337176,0.0007900811365706417,0.0028133036380307737,0.0016026206319554835,-1.529523100029432e-06,0.003947209688835773
166,9707.799278525663,3.340995167206886,-2.3,0.38809598556490327,1.265050484811049,-0.004418307923161169,0.00011097323982589558,-0.06504307928600125,0.0007953251269592343,0.0028052997127624188,0.0015982065675963744,-1.5294961716710656e-06,0.003990298948837179
167,9767.799278525663,3.3413360945775894,-2.3,0.37645111740265247,1.2267171514777158,-0.0030750643772299857,0.00011098383786745103,-0.06501969984740784,0.0008011077910983211,0.0027978619787575043,0.0015941155873768625,-1.529359598191913e-06,0.00402942419394936
168,9827.799278525663,3.341730642845067,-2.3,0.3648062492404258,1.1883838181443824,-0.0021888521910770065,0.0001109959606893085,-0.06503480314451164,0.0008074712593035827,0.002790997046440079,0.0015903498401489257,-1.5290419063073286e-06,0.004065028263673387
169,9887.799278525663,3.342240947655939,-2.3,0.3531613810782158,1.150050484811049,-0.0016955645779268003,0.00011100987190326705,-0.0650856472865689,0.0008144635330493699,0.0027847601390079187,0.0015869394460944156,-1.52836261382191e-06,0.004097507686274593
170,9947.799278525663,3.3429998232679736,-2.3,0.34151651291599056,1.1117171514777158,-0.0016313576238068395,0.00011102591402289974,-0.06517383066585226,0.0008221397164036581,0.0027793021564054997,0.001583969143262376,-1.5269275789855248e-06,0.004127212721654061
171,10007.799278525663,3.3442770292134787,-2.3,0.3298716447537592,1.0733838181443824,-0.002199701428646089,0.0001110445264131954,-0.06529728328355708,0.0008305626580837888,0.002774878272923881,0.0015815749784080426,-1.5241133810382087e-06,0.004154473985776175
172,10067.799278525663,3.3465915623556746,-2.3,0.31822677659151766,1.035050484811049,-0.0038720408739389145,0.00011106626282719745,-0.0654552628052424,0.0008398053178266807,0.002771657326178898,0.0015798176660235274,-1.5195288799279793e-06,0.004179576688782216
173,10127.799278525663,3.3507555148034074,-2.3,0.30658190842927346,0.9967171514777158,-0.007428174806908799,0.0001110918330935462,-0.06564681052632487,0.0008499538439559196,0.0027690931873533423,0.001578325364525123,-1.5144645099802619e-06,0.004202803645358966
174,10187.799278525663,3.3574881554161076,-2.3,0.2949370402670391,0.9583838181443824,-0.013563107057630641,0.00011112215517439239,-0.06587311524331288,0.0008611112317433722,0.0027657398154279167,0.0015763095835299923,-1.5121265785097181e-06,0.0042244169126317566
175,10247.799278525663,3.3662199273030566,-2.3,0.28329217210479857,0.9200504848110491,-0.021683713513049055,0.00011115843616282817,-0.06613749403014735,0.0008733977072141741,0.0027608436122781603,0.0015735143413883714,-1.5136869292209281e-06,0.004244639572332343
176,10307.799278525663,3.374633013209685,-2.3,0.27164730394258396,0.8817171514777158,-0.029447122395526867,0.00011120230998074021,-0.06644058732598179,0.0008869522792460671,0.00275512675128713,0.0015703883103950593,-1.5172232969188396e-06,0.004263692026921007
177,10367.799278525663,3.380774285979488,-2.3,0.26000243578034643,0.8433838181443825,-0.034866169380922754,0.00011125616280205364,-0.06678003259215509,0.0009019413131601262,0.0027494514401092394,0.0015673464645680631,-1.5209171643943691e-06,0.004281814861233357
178,10427.799278525663,3.3845543833072433,-2.3,0.24835756761812838,0.8050504848110491,-0.03778069228514143,0.00011132431281746236,-0.0671599337237505,0.0009185682104027038,0.0027442735993341806,0.0015645922290552757,-1.5238578048550194e-06,0.004299261782646724
179,10487.799278525663,3.3868055998196827,-2.3,0.2367126994559133,0.7667171514777158,-0.038885522724146526,0.0001114185947606039,-0.06758260950833801,0.0009370831181532147,0.0027397420049415713,0.0015621755889514526,-1.5257520095843074e-06,0.004316311805757422
180,10547.799278525663,3.388273483715821,-2.3,0.22506783129364058,0.7283838181443825,-0.03864880207455573,0.00011158684593004509,-0.06805133056313643,0.0009577910205353923,0.0027357692137322037,0.0015600313003336997,-1.5267411543819463e-06,0.004333341642839272
181,10607.799278525663,3.3893945641204914,-2.3,0.213422963131388,0.6900504848110491,-0.03699195367017971,0.00011205440915862397,-0.06856821042063344,0.0009810357589885577,0.002732152851155939,0.00155804287940799,-1.5271173501838157e-06,0.0043510213686555055
182,10667.799278525663,3.3903905189501664,-2.3,0.20177809496912658,0.6517171514777158,-0.03336096563563301,0.00011386279610903216,-0.06913627475109999,0.0010070435670130884,0.002728630778432968,0.0015560451736660063,-1.5271377365200493e-06,0.0043712248956699895
183,10727.799278525663,3.3913745970417395,-2.3,0.19013322680686776,0.6133838181443825,-0.027248601608160006,0.00012100703136708191,-0.06976001533254725,0.0010351954080793924,0.002724750494483917,0.0015537178959034344,-1.5269632506634183e-06,0.0043994720170554835
184,10787.799278525663,3.3924108783225435,-2.3,0.17848835864464005,0.5750504848110491,-0.019313913693613835,0.0001422316303938409,-0.07044322153893845,0.0010631849801341353,0.0027196502999957445,0.001550520937116356,-1.5266830650549119e-06,0.004445413110651497
185,10847.799278525663,3.393527714630156,-2.3,0.16684349048241473,0.5367171514777158,-0.011701910544239594,0.00018161660370408228,-0.07119098889175475,0.0010905355812775852,0.002712671816123556,0.001546248907886885,-1.526340725876491e-06,0.004509133869535109
186,10907.799278525663,3.3947357503140303,-2.3,0.15519862232021825,0.4983838181443825,-0.006225622753764204,0.00023905052278516692,-0.07200967173088867,0.001118984339504081,0.002703828531354319,0.0015408880779368877,-1.5259560429515442e-06,0.0045841800714980785
187,10967.799278525663,3.3960486294501404,-2.3,0.14355375415800983,0.46005048481104915,-0.0030458144198090564,0.00031760995645546686,-0.07290665679048523,0.0011493436722300743,0.0026927830064832647,0.0015342703527122972,-1.5255365852986144e-06,0.0046693529769306075
188,11027.799278525663,3.3974799361128984,-2.3,0.13190888599576037,0.4217171514777158,-0.0014242533846075545,0.00042049948831346384,-0.07389081557856064,0.0011828418567447763,0.0026793739573763233,0.0015262381455454373,-1.5250841862250438e-06,0.004763420777205596
189,11087.799278525663,3.399046787150426,-2.3,0.12026401783353813,0.3833838181443825,-0.0006519406360873115,0.0005531911017779834,-0.07497269791111152,0.0012204966832110031,0.00266308866249131,0.0015165469251079344,-1.5245970480907669e-06,0.004866376403156902
190,11147.799278525663,3.4007721536939153,-2.3,0.10861914967128766,0.34505048481104916,-0.0002961410327381314,0.000723819155250105,-0.0761651145887135,0.0012641184140083084,0.002643383693745312,0.0015047919289305628,-1.524071926508461e-06,0.0049789552039967155
191,11207.799278525663,3.4026817736189354,-2.3,0.09697428150905088,0.30671715147771583,-0.00013481463188955156,0.0009436613532067817,-0.07748373931697046,0.0013146215918862225,0.0026195232834520213,0.0014906590395752403,-1.5235040623805552e-06,0.005099716447634517
192,11267.799278525663,3.4048174118941468,-2.3,0.08532941334682752,0.2683838181443825,-6.229038860652847e-05,0.001229469039172315,-0.07894800647095702,0.0013767715343400155,0.002590450601171007,0.0014733908517676384,-1.52288732586572e-06,0.005230338268160217
193,11327.799278525663,3.4072350524174366,-2.3,0.07368454518459608,0.23005048481104917,-2.9936815276340734e-05,0.0016063025775321371,-0.08058235710557587,0.0014556008097663664,0.0025546762099413513,0.0014522103742481895,-1.522214128461872e-06,0.005369884682052017
194,11387.799278525663,3.410031207841352,-2.3,0.06203967702236354,0.19171715147771584,-1.5714179326858924e-05,0.0021065494090586334,-0.08241819717788527,0.0015625641995971051,0.0025102365812018305,0.0014259188080841664,-1.5214747582907634e-06,0.005516915754677054
195,11447.799278525663,3.4134207078039136,-2.3,0.05039480886012091,0.1533838181443825,-9.715888896130731e-06,0.0027415607603424874,-0.08449727130334425,0.0017245086760406814,0.0024558523354883902,0.0013942481714569865,-1.5206558370927445e-06,0.0056606375778498474
196,11507.799278525663,3.4184503505198585,-2.3,0.038749940697870265,0.11505048481104918,-7.526841012420182e-06,0.003638227263002669,-0.08688372367795753,0.002027538440200871,0.0024085329726114698,0.0013746202030982513,-1.5197305187236694e-06,0.005693695153854428
197,11567.799278525663,3.4363537172885614,-2.3,0.027105072535637337,0.07671715147771585,-7.2226471244385415e-06,0.011227837676587082,-0.08971401199117217,0.002622234067185314,0.0024946888097231745,0.0014576346673348443,-1.5186574843842132e-06,0.005084873016854452
198,11627.799278525663,3.5330523011175705,-2.3,0.015460204373406089,0.03838381814438252,-8.036907747338562e-06,0.06272516476809864,-0.0930781932856411,0.0038557231628773003,0.002644650641747937,0.0015247686815621185,-1.5175277714248987e-06,0.004596320675159582
199,11651.932785342466,3.6499899999999954,-2.3,0.01077634595383559,0.022965188789202978,-8.627472000269365e-06,0.12652497450419942,-0.09459666689938945,0.005275410235519029,0.0026746629242189158,0.0015357261702114862,-1.5170172605264326e-06,0.004514549028202808
200,11651.932785343466,3.4392947585778026,2.3,0.01077634595383559,0.022965188789202978,-8.627472000269365e-06,0.12652497450419942,0.09458929756113195,-0.005259712314647835,0.0026746629242189175,-0.0016784193265937104,1.509965078750096e-06,-0.0032424213080948228
201,11711.932785342466,3.2383118058250058,2.3,0.022421214115587243,0.06129852212189713,-1.4183830630981609e-06,-0.009361878662419887,0.07409349017271454,-0.0024036717910322913,-0.0026073872125030426,-0.0015914915228778417,1.5192441963299446e-06,-0.004214415204635724
202,11771.932785342466,3.2359329684627527,2.3,0.03406608227754242,0.09963185545523046,9.586110002873793e-07,-0.001650453456225165,0.07017431899705312,-0.0020108356585732956,-0.0027039368821669733,-0.0016138775915754918,1.5208060566832473e-06,-0.003948671597181708
203,11831.932785342466,3.2371036025024935,2.3,0.04571095043947508,0.1379651887885638,1.8516568717222293e-05,-0.00029231229188120267,0.06801860367233954,-0.0017625729303993865,-0.002739183316948156,-0.0016307592465116105,1.521729948791847e-06,-0.0037324464203010166
204,11891.932785342466,3.2381458123345794,2.3,0.05735581860144342,0.17629852212189712,0.00012182685574621543,-0.00011201448200148789,0.06659191630106892,-0.0015923482443320758,-0.00275223116546343,-0.001635427657336859,1.5226425185684774e-06,-0.0036664303684705857
205,11951.932785342466,3.2384977350668986,2.3,0.06900068676337057,0.21463185545523045,0.0005926112348122875,-0.00010198185681176142,0.06556729666197217,-0.0014734392034876365,-0.002753001670184154,-0.0016346741358829,1.5244089459289765e-06,-0.0036716556141067613
206,12011.932785342466,3.237303419773023,2.3,0.08064555492531487,0.2529651887885638,0.0023445665264758275,-0.00010674912938490877,0.0647964167828355,-0.001381830079617341,-0.0027487155377919764,-0.0016315857873512446,1.5286707810594146e-06,-0.0037038251085639295
207,12071.932785342466,3.2325421718870775,2.3,0.09229042308725435,0.2912985221218971,0.007448435298864187,-0.00010941820973453531,0.06419913579078977,-0.0013091813159382681,-0.0027419790559221153,-0.0016273857467762791,1.5347107920319345e-06,-0.003746450113241817
208,12131.932785342466,3.222645977951532,2.3,0.10393529124920074,0.32963185545523044,0.017472880894429513,-0.00011036439936695785,0.06373617337120167,-0.001250108012337936,-0.002736473694941941,-0.0016243240909204338,1.535446199577734e-06,-0.003792604406775091
209,12191.932785342466,3.2115296861587166,2.3,0.11558015941113708,0.36796518878856377,0.028457845533537668,-0.00011064294741292002,0.06337871719024596,-0.0012004340774751654,-0.0027332023595250275,-0.0016224353577431573,1.5315142023847202e-06,-0.003839105876378035
210,12251.932785342466,3.204506814655427,2.3,0.12722502757311308,0.4062985221218971,0.034955102139080485,-0.00011071549234076272,0.0631022597867992,-0.001157832217919541,-0.0027299794683076535,-0.0016204266849709874,1.5280214920920666e-06,-0.003884349807899312
211,12311.932785342466,3.201356875655762,2.3,0.13886989573504746,0.44463185545523043,0.03686625159661641,-0.00011073482707057991,0.06289317414597367,-0.0011207181901657925,-0.0027261559836538416,-0.0016180665095896964,1.5260170009568056e-06,-0.003927457917945798
212,12371.932785342466,3.2000648347365113,2.3,0.15051476389699656,0.48296518878856376,0.03561576462493442,-0.00011074410753098007,0.06274262942922015,-0.0010879906605776313,-0.0027218924706893673,-0.0016154858524635566,1.5251029156448056e-06,-0.003967995489316145
213,12431.932785342466,3.199465371061958,2.3,0.16215963205895734,0.5212985221218971,0.0315794913599933,-0.00011075343320676723,0.06264283122080441,-0.0010588571165848215,-0.002717455587197571,-0.0016128384788420872,1.5247558372843212e-06,-0.0040057743841943605
214,12491.932785342466,3.19908378144913,2.3,0.17380450022090552,0.5596318554552304,0.024884805982601108,-0.00011076416751532037,0.06259109173464122,-0.001032728570821373,-0.0027130237240264032,-0.0016102189467024353,1.5246577180802626e-06,-0.004040759353186818
215,12551.932785342466,3.198745545155897,2.3,0.1854493683828456,0.5979651887885638,0.016873592398255796,-0.0001107758157217198,0.06258145508093985,-0.0010091592833449958,-0.0027086894833118435,-0.0016076743421608365,1.524657957980366e-06,-0.004073010275929878
216,12611.932785342466,3.198380461835483,2.3,0.19709423654478417,0.6362985221218971,0.009896641661280375,-0.00011078773806350029,0.0626116868720771,-0.0009878014834261428,-0.002704495329882287,-0.0016052249044918331,1.5246988100752886e-06,-0.00410264168350194
217,12671.932785342466,3.197953903626403,2.3,0.20873910470676926,0.6746318554552304,0.005304174237836967,-0.00011079948264036688,0.0626797988291872,-0.0009683780175442358,-0.0027004613633484563,-0.0016028797833969257,1.5247581678760074e-06,-0.004129788827923253
218,12731.932785342466,3.197438689246713,2.3,0.22038397286875566,0.7129651887885637,0.0028686866406227862,-0.00011081077466190692,0.06278457122307893,-0.000950665021655972,-0.002696597324068659,-0.0016006424428236768,1.5248295472392444e-06,-0.004154620743622051
