,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,0.1409436728448061,0.14100539556114894,0.14112885295833763,0.14131406970888458,0.1415610826844818,0.14186994095102207,0.1422407057087721,0.14267345021026256,0.1431682596599634,0.14372523109664623,0.1443444732587011,0.145026106432499,0.14577026228382783,0.14657708367240324,0.1474467244494272,0.1483793492381484,0.1493751331973395,0.15043426176756147,0.15155693040001592,0.15274334426769412
16,0.15152653748417544,0.15158935894710324,0.15171501254181877,0.15190352026745732,0.15215491499638648,0.1524692404648679,0.15284655121322438,0.15328691250459212,0.1537904002259471,0.1543571007722848,0.15498711091429032,0.15568053764970552,0.15643749803857285,0.15725811902254486,0.1581425372284599,0.1590908987563941,0.160103358952378,0.1611800821659009,0.16232124149216617,0.16352701849874926
17,0.16228568943406613,0.16234948562037174,0.16247708740925665,0.16266851421601444,0.16292379504944293,0.1632429685004486,0.16362608268506398,0.16407319516756202,0.16458437286695238,0.16515969194766392,0.16579923769474114,0.16650310437376903,0.16727139507571534,0.16810422154688853,0.16900170400421163,0.16996397093601162,0.1709911588884772,0.1720834122378245,0.1732408829479442,0.17446373031280338
18,0.173200320520271,0.1732649731582856,0.17339428667091664,0.17358827804012703,0.17384697263645846,0.17417040420599897,0.17455861481645701,0.17501165478482325,0.1755295825894987,0.17611246476760734,0.1767603757977962,0.17747339796873224,0.17825162123349578,0.17909514305009516,0.18000406820837253,0.18097850864363701,0.18201858323744985,0.18312441760609804,0.18429614387741983,0.18553390045675433
19,0.1842518222096069,0.18431721988335953,0.18444802237328387,0.184644244404678,0.18490590797482995,0.18523304233949456,0.1856256839631825,0.18608387645277022,0.1866076704769427,0.1871971236721068,0.18785230053505542,0.1885732723025769,0.18936011681818998,0.19021291838619236,0.19113176761322775,0.1921167612375982,0.1931680019465763,0.19428559818200752,0.19546966393454454,0.1967203185269366
20,0.19541999498947202,0.19548603695876762,0.19561812703823458,0.1958162778876666,0.19608050841710503,0.196410843773175,0.19680731529364454,0.19726996044698883,0.19779882275913563,0.1983939517279543,0.19905540272574904,0.19978323688994268,0.2005775210021268,0.2014383273556632,0.20236573361203536,0.2033598226461669,0.20442068238093922,0.20554840561115414,0.2067430898171813,0.20800483696848965
21,0.20669001248306265,0.20675660592732104,0.20688979805083635,0.20708959964534365,0.2073560268291484,0.2076891010338137,0.2080888489632216,0.20855530253933693,0.2090884988365488,0.20968848000510068,0.21035529318386523,0.21108899040266463,0.21188962847433193,0.21275726887672486,0.2136919776249115,0.21469382513376783,0.21576288607122396,0.21689923920239437,0.21810296722478847,0.21937415659471812
22,0.21804656112926823,0.21811362283346292,0.2182477506694096,0.2184489537639065,0.21871724574741955,0.2190526447414718,0.2194551733222103,0.2199248584722597,0.22046173152243842,0.22106582808375155,0.22173718796985567,0.22247585511014054,0.22328187745356556,0.22415530686341237,0.22509619900314348,0.22610461321362738,0.22718061238208997,0.22832426280334622,0.22953563403417157,0.2308147987422202
23,0.2294762689567329,0.22954372512488028,0.22967864117464076,0.22988102476041056,0.23015088731264377,0.23048824402603832,0.23089311382735037,0.2313655193330152,0.23190548679792297,0.23251304605572995,0.23318823045090778,0.23393107676269506,0.23474162512111155,0.23561991891519887,0.23656600469365816,0.23757993205805406,0.23866175354874716,0.23981152452370139,0.24102930303028477,0.2423151496701396
24,0.24096735851788026,0.24103514419019634,0.24117071862338296,0.2413740881834166,0.24164526237589762,0.24198425383522762,0.2423910782965129,0.24286575455865947,0.24340830443978,0.24401875272523008,0.24469712710844188,0.24544345812469198,0.24625777907794105,0.24714012596089457,0.24809053736844794,0.24910905440470216,0.25019572058375744,0.2513505817245188,0.25257368583977025,0.25386508301978283
25,0.252509474760122,0.2525775333251986,0.2527136530017121,0.25291783903778753,0.2531900992690574,0.2535304441087817,0.2539388865234179,0.25441544200062965,0.25496012851067656,0.2555729664614633,0.25625397864741395,0.2570031901923117,0.2578206284862482,0.2587063231168211,0.2596603057947259,0.2606826102738594,0.2617732722660338,0.2629323293503372,0.2641598208771408,0.2654557878667154
26,0.2640936345442526,0.2641619170790884,0.2642984842283069,0.2645033402776637,0.2647764916252855,0.2651179467728165,0.2655277163044289,0.2660058128594049,0.26655225109906466,0.2671670476682696,0.26785022115164153,0.2686017920246143,0.2694217825994388,0.2703102169662712,0.27126712092947997,0.2722925219393107,0.27338644901905623,0.2745489326878708,0.2757800048793668,0.2770796988561132
27,0.2757121953077699,0.27578065985658395,0.2759175906345641,0.2761229911045398,0.2763968664355216,0.2767392234948519,0.2771500708303147,0.27762941864682344,0.27817727877830717,0.2787936646549853,0.2794785912661375,0.28023207511846643,0.28105413419014685,0.28194478788067134,0.28290405695660414,0.2839319634933818,0.2850285308132998,0.2861937834198537,0.28742774692860895,0.28873044799478065
28,0.2873585049248747,0.28742711581706165,0.28756433894330985,0.28777017706871555,0.28804463432023425,0.2883877161797713,0.28879942946904563,0.2892797823299224,0.2898287842007155,0.29044644578862133,0.29113277903837687,0.2918877970972309,0.2927115142763139,0.29360394600850026,0.29456510880286485,0.2955950201958458,0.29669369869923246,0.29786116374511623,0.29909743562795255,0.3004025354438916
29,0.29902689415249245,0.2990956213762733,0.2992330768812749,0.2994392628462944,0.2997141825227391,0.30005784022859927,0.30047024133575023,0.30095139225349554,0.30150130040875317,0.3021199742230153,0.3028074230861641,0.3035636573272187,0.30438868818209264,0.3052825277584466,0.30624518899772674,0.30727668563449095,0.30837703215312745,0.3095462437420832,0.3107843362457245,0.31209132611396306
30,0.3107129675177894,0.31078178568901466,0.31091942285236723,0.3111258806991059,0.311401161752657,0.3117452693634222,0.31215820769824126,0.3126399817267715,0.3131905972051015,0.31381006065670314,0.31449837935079206,0.31525556127815957,0.3160816151245432,0.3169765502416077,0.317940376615613,0.31897310483385305,0.32007474604895536,0.3212453119411323,0.3224848146784871,0.32379326687547466
31,0.32241270491010987,0.32248159308253155,0.32261937005331376,0.3228260371118888,0.323101596181737,0.3234460498159462,0.3238594011885371,0.3243416540832855,0.32489281288028415,0.32551288254033084,0.3262018685871992,0.3269597770878504,0.3277866146306406,0.32868238830158986,0.32964710565878014,0.330680774704961,0.33178340385844085,0.33295500192235983,0.3341955780524436,0.33550514172335333
32,0.33412286447338907,0.33419180546412364,0.33432968791253387,0.33453651278037566,0.3348122815019578,0.33515699598038917,0.33557065858052687,0.3360532721199153,0.33660483985790435,0.3372253654830145,0.3379148530985972,0.33867330720683964,0.33950073269116277,0.34039713479706957,0.34136251911150206,0.3423968915407706,0.34350025828712494,0.34467262582403235,0.34591400087023433,0.3472243903626456
33,0.3458408034667593,0.34590978334833444,0.3460477434505994,0.34625468447189983,0.3465306074533793,0.34687551377586157,0.3472894051542087,0.3477722836300927,0.3483241515633289,0.34894501162180636,0.34963486677007605,0.35039372025662197,0.35122157559986383,0.3521184365729372,0.3530843071873102,0.3541191916752906,0.3552230944714969,0.35639602019337474,0.357637973620843,0.35894895967517837
34,0.35756436797592517,0.35763337567840997,0.3577713913214885,0.35797841539539454,0.3582544486307189,0.3585994919958837,0.3590135466927344,0.35949661415091694,0.36004869602113987,0.36066979416736433,0.3613599106579555,0.36211904775583137,0.36294720790764096,0.3638443937320153,0.3648106080069333,0.36584585365625183,0.3669501337354571,0.3681234514167049,0.36936580997323004,0.3706772127632339
35,0.36929189203855756,0.36936091892391376,0.36949897285528754,0.36970605416337515,0.36998216334078543,0.37032730104006883,0.37074146807039104,0.3712246653933046,0.3717768941176901,0.37239815549390615,0.3730884509071698,0.37384778187020756,0.3746761500152069,0.37557355708510687,0.37654000492425943,0.37757549546850344,0.3786800307346671,0.3798536128095129,0.3810962438381169,0.38240792601162654
36,0.3810220955907568,0.38109113516304005,0.3812292144115111,0.3814363335499895,0.3817124928968565,0.38205769287362906,0.38247193400261587,0.38295521690394496,0.38350754229202183,0.3841289109714387,0.3848193238323655,0.3855787818454468,0.3864072860562336,0.3873048375791825,0.3882714375912609,0.38930708732519387,0.3904117880624033,0.39158554112569116,0.39282834787173465,0.39414020968348507
37,0.3927540383889072,0.39282308606128663,0.3929611814718296,0.3931683247559171,0.3934445161151508,0.3937897558164765,0.3942040441907355,0.39468738163083805,0.3952397685895968,0.3958612055772449,0.3965516931586593,0.39731123195032025,0.3981398226170309,0.3990374658684324,0.4000041624553426,0.4010399131659608,0.40214471882196634,0.4033185802745526,0.40456149840043115,0.405873474097842
38,0.4044870929407849,0.4045561458560749,0.4046942517316639,0.4049014106602779,0.4051776227802396,0.405522888275169,0.405937207373389,0.4064205803471825,0.40697300751192445,0.4075944892251159,0.40828502588533977,0.4090446179311617,0.4098732658400006,0.41077097012699965,0.41173773134391956,0.4127735500780899,0.4138784269514581,0.41505236261977296,0.41629535777200716,0.41760741313015626
39,0.4162209124217758,0.4162899693650446,0.41642808329224246,0.41663525428732856,0.4169114824760399,0.417256768026211,0.41767111114802447,0.4181545120943218,0.41870697116100086,0.4193284886875197,0.42001906505752395,0.42077870069962897,0.4216073960883738,0.422505151745389,0.42347196824082173,0.4245078461950758,0.425612786280957,0.42678678922634117,0.4280298558175889,0.4293419869040144
40,0.4279554256120608,0.42802448696066864,0.4281626097108759,0.428369793972297,0.42864603990962363,0.4289913477436691,0.42940571775253994,0.4298891502730939,0.4304416457027246,0.4310632045014939,0.4317538271946432,0.43251351437550933,0.43334226670887865,0.4342400849348103,0.43520696987295754,0.4362429224274317,0.437347943592255,0.43852203445750426,0.43976519621636484,0.44107743017353634
41,0.4396908397176919,0.4397599075797345,0.43989804338862876,0.44010524731991446,0.44038151963763156,0.4407268606963407,0.4411412709434615,0.4416247509221769,0.4421773012749532,0.4427989227477144,0.4434896161946955,0.4442493825840203,0.44507822300402916,0.445976138670402,0.4469431309341021,0.44797920129017677,0.44908435138744823,0.4502585830391446,0.45150189823445935,0.45281429915063937
42,0.45142768613871326,0.45149676473281314,0.4516349220615369,0.4518421584157094,0.452118474232688,0.45246387009959194,0.4528783467570079,0.4533619051035737,0.45391454620152144,0.4545362712832208,0.4552270817587982,0.455986979224887,0.45681596547462666,0.45771404250903364,0.45868121254996125,0.45971747805495655,0.4608228417345773,0.46199730657318405,0.4632408758556531,0.46455355320749114
43,0.46316688778336346,0.4632359838298585,0.4633741761489883,0.46358146520874216,0.46385785171281724,0.46420333660562546,0.46461792107783834,0.4651016065729232,0.4656543947944897,0.46627628771406154,0.4669672875787178,0.46772739691784465,0.4685566185481309,0.46945495557600025,0.47042241139723795,0.47145898969511413,0.47256469444176236,0.4737395299144364,0.4749835007512577,0.4762966120956245
44,0.47490983383094115,0.47497895704861953,0.4751172038285352,0.4753245748828415,0.47560107128003076,0.47594669444978743,0.4763614461879421,0.4768453286626653,0.4773983444225437,0.4780204964075349,0.47871178796435576,0.47947222286839,0.48030180535439376,0.48120054015755453,0.4821684325639406,0.4832054884639801,0.48431171439343035,0.4854871175337825,0.48673170563258883,0.4880454868075009
45,0.48665848497231384,0.4867276488992468,0.4868659772517251,0.4870734710625162,0.4873501318870193,0.48769596181746405,0.48811096349926797,0.4885951401497852,0.48914849557743834,0.4897710341980295,0.4904627610445977,0.4912236817685107,0.4920538026338677,0.4929531305156148,0.4939216729230562,0.4949594380795217,0.49606643508401127,0.4972426741430972,0.49848816677410307,0.49980292575589963
46,0.49841557091434646,0.4984847941151657,0.49862324124333846,0.49883091380125333,0.49910781404506877,0.49945394499752926,0.4998693104618892,0.5003539150389729,0.5009077641476829,0.5015308640490928,0.5022232218742282,0.5029848456556588,0.5038157443630137,0.5047159279425705,0.5056854073610662,0.5067241946539087,0.5078323029779779,0.5090097466692198,0.5102565413052546,0.5115727037733133
47,0.51018473431609,0.5102540418098959,0.5103926578210862,0.5106005844660447,0.5108778249222893,0.5112243834457058,0.511640265389054,0.5121254772246071,0.5126800265713518,0.5133039222269347,0.5139971742044979,0.5147597937745586,0.5155917935120883,0.5164931873489855,0.5174639906321314,0.5185042201872598,0.5196138943888772,0.5207930332365016,0.522041658437501,0.5233597934968411
48,0.5219709167450615,0.5220403418194997,0.5221791933844278,0.5223874743674184,0.5226651891631203,0.523012343656151,0.5234289452454253,0.5239150028738606,0.5244705270640404,0.5250955299600722,0.525790025375824,0.5265540288497162,0.527387557706279,0.5282906311246848,0.5292632702145056,0.5303054980989612,0.5314173400059484,0.5325988233671731,0.533849977925723,0.535170835852464
49,0.5337422051559302,0.5338117908422166,0.5339509641391189,0.5341597290246332,0.5344380914691779,0.5347860594654349,0.5352036430597075,0.5356908543901234,0.5362477077324677,0.5368742195539347,0.5375704085750277,0.5383362958398211,0.5391719047948279,0.5400772613767353,0.541052394109301,0.5420973342097293,0.5432121157048733,0.5443967755576404,0.5456513538040156,0.5469758937011713
50,0.5337422051559302,0.5338117908422166,0.5339509641391189,0.5341597290246332,0.5344380914691779,0.5347860594654349,0.5352036430597075,0.5356908543901234,0.5362477077324677,0.5368742195539347,0.5375704085750277,0.5383362958398211,0.5391719047948279,0.5400772613767353,0.541052394109301,0.5420973342097293,0.5432121157048733,0.5443967755576404,0.5456513538040156,0.5469758937011713
51,0.5407918460504263,0.5407975281214994,0.5408085029096782,0.5408239782006501,0.5408427975533439,0.5408634720128249,0.5408842219154245,0.5409030259288298,0.540917675093971,0.5409258295187315,0.5409250752771909,0.5409129790704771,0.5408871383230172,0.5408452246231806,0.5407850187630964,0.5407044360741531,0.5406015412701859,0.540474552571357,0.5403218354550247,0.5401418869293909
52,0.5398725305056508,0.5398599842950805,0.5398347839120837,0.5397967072489442,0.5397454237309834,0.5396804959242921,0.53960138206617,0.5395074391490065,0.539397926433143,0.5392720092838901,0.5391287632286176,0.5389671781305548,0.5387861623797259,0.5385845470087809,0.5383610896521628,0.5381144782806254,0.5378433346589336,0.5375462174919927,0.5372216252428805,0.5368679986237249
53,0.5369485896021771,0.5369271214681403,0.5368841035492292,0.5368193675394387,0.5367326620955912,0.5366236530836407,0.5364919242633246,0.5363369781833376,0.5361582372526514,0.5359550449743882,0.5357266673323466,0.5354722943210893,0.5351910416107591,0.5348819523380516,0.534543999015162,0.5341760855490998,0.5337770493644564,0.533345663623566,0.5328806395388973,0.5323806287734741
54,0.5326629224154443,0.5326341410706399,0.5325765087943839,0.5324898821275547,0.5323740467787856,0.53222871777262,0.5320535399549091,0.5318480886647617,0.5316118705477986,0.5313443245036195,0.5310448227637933,0.5307126720974832,0.5303471151418884,0.5299473318546745,0.5295124410853711,0.5290415022626517,0.5285335171941986,0.5279874319757834,0.5274021390060493,0.5267764791033706
55,0.5272265203104939,0.527191473828425,0.5271213211592888,0.527015939216718,0.5268751441433245,0.5266986914406866,0.5264862764070589,0.5262375347193772,0.525952043138133,0.5256293203292648,0.5252688278001783,0.5248699709476425,0.524432100215388,0.52395451235916,0.5234364518168021,0.5228771121807976,0.5222756377705072,0.5216311253011882,0.5209426256467363,0.5202091456929796
56,0.5208033738587952,0.5207629576181272,0.5206820740392752,0.5205606177827188,0.5203984315049364,0.5201953059755124,0.519950980459573,0.5196651432256134,0.5193374321603834,0.5189674354857756,0.5185546925752091,0.5180986948675086,0.517598886876392,0.5170546672934985,0.5164653901828643,0.5158303662644619,0.5151488642843846,0.5144201124690393,0.5136433000605682,0.5128175789305797
57,0.5135356675312853,0.5134906624083196,0.5134006085633074,0.5132654161166493,0.5130849508211685,0.5128590341670156,0.512587443714582,0.5122699135359987,0.5119061347495323,0.5114957561425177,0.5110383848806184,0.5105335873016504,0.5099808897922633,0.5093797797456411,0.5087297065983225,0.5080300829440452,0.5072802857224417,0.5064796574802777,0.5056275077027792,0.5047231142124373
58,0.5055472675280571,0.5054983524502278,0.5054004852001951,0.5052535893091045,0.5050575505638283,0.5048122171001805,0.5045173996914208,0.5041728721304138,0.5037783716920818,0.5033335996724121,0.5028382220020681,0.5022918699330639,0.5016941407969429,0.5010445988327961,0.5003427760833525,0.49958817335727856,0.4987802612557394,0.49791848126129234,0.4970022468871629,0.49603094488490757
59,0.49694565276731884,0.4968934154707648,0.49678890940241904,0.49663206967812307,0.49642279939024053,0.4961609696899597,0.49584642003632473,0.49547895852574314,0.4950583622905698,0.49458437796355775,0.4940567222065065,0.4934750823017538,0.49283911680519965,0.4921484562594626,0.49140270396569774,0.4906014368124504,0.489744206159818,0.4888305387770292,0.48785993783138554,0.48683188392633325
60,0.48782365874518235,0.48776860601250666,0.48765847390797784,0.4874932075174869,0.4872727248262943,0.4869969167912498,0.4866656475549563,0.48627875472886634,0.4858360497356396,0.4853373182080173,0.4847823204427633,0.4841707919084906,0.48350244380620366,0.48277696368133804,0.48199401608598375,0.4811532432898987,0.480254266038815,0.4792966843584696,0.47828007840278913,0.4772040093449745
61,0.4782603159756382,0.4782028841399352,0.4780879979755605,0.47791561111605896,0.4776856543143717,0.477398035505821,0.47705263999159775,0.47664933068110255,0.47618794838495576,0.4756683121563481,0.4750902196794856,0.47445344770410963,0.4737577525250733,0.4730028705059025,0.4721885186451861,0.4713143951845612,0.47038018025696526,0.4693855365737586,0.46833011014922443,0.46721353106090036
62,0.4683259565047551,0.46826651743837056,0.46814762035797036,0.46796922620590553,0.46773127665202363,0.4674336941483776,0.46707638208598656,0.46665922500168266,0.46618208882813456,0.4656448211850538,0.46504725171052014,0.46438919243152715,0.4636704381728705,0.4628907670034465,0.46204994071899147,0.4611477053602079,0.46018379176523105,0.4591579161553565,0.45806978075304866,0.4569190744314428
63,0.4580781766614979,0.4580170486363532,0.4578947766589924,0.45771132789859564,0.4574666533254463,0.45716068775818147,0.4567933499972359,0.4563645430007904,0.4558741540974085,0.45532205523367053,0.45470810325589334,0.454032140225158,0.4532939937648829,0.4524934774401234,0.45163039116773307,0.45070452165645075,0.4497156428759444,0.4486635165538093,0.44754789269955325,0.4463685101547178
64,0.4475670534241594,0.4475045070656705,0.4473794009865969,0.44719170764366384,0.4469413859043889,0.44662838108766867,0.4462526250769713,0.445814036469488,0.44531252075634536,0.4447479705324564,0.44412026573522345,0.4434292739114398,0.4426748505117293,0.4418568392118315,0.44097507225997984,0.44002937084956495,0.4390195455162073,0.43794539655829184,0.4368067144799288,0.43560328045519725
65,0.43683509162691214,0.43677135628095193,0.436643874397899,0.4364526229096973,0.43619756736761633,0.43587866197690744,0.4354958496924941,0.435049062344983,0.434538220792892,0.43396323509988943,0.4333240047363746,0.43262041880483226,0.4318523562883921,0.4310196863219935,0.4301222684855092,0.42915995311815425,0.42813258165346985,0.42703998697416357,0.4258819937860931,0.42465841901071666
66,0.425918179990559,0.4258534494165172,0.4257239789084985,0.4255297491731948,0.4252707313992577,0.42494688728671387,0.4245581691275474,0.4241045199117726,0.4235858734555484,0.4230021545503155,0.4223532791323845,0.4216391544724944,0.42085967938484636,0.4200147444551033,0.41910423228678784,0.41812801776547737,0.41708596834010586,0.4159779443205873,0.4148037991907789,0.41356337993544673
67,0.4148464102084507,0.41478084766417017,0.4146497147543367,0.4144529953572932,0.41419066539817617,0.41386269287367083,0.4134690379195814,0.41300965289975117,0.4124844825134487,0.4118934639203659,0.411236526882744,0.4105135939242168,0.409724580504954,0.40886939521266014,0.4079479399689548,0.40696011025060846,0.40590579532507703,0.4047848784997269,0.4035972373841121,0.4023427441646445
68,0.4036451370013956,0.4035788794658109,0.40344635786058497,0.4032475587173285,0.40298246192332937,0.40265104074217717,0.4022532618701403,0.4017890855103449,0.4012584654623466,0.4006613492263703,0.39999767812180614,0.3992673874196053,0.39847040648821797,0.39760665895268854,0.3966760628665095,0.3956785308958042,0.39461397051543373,0.3934822842166857,0.39228336972641314,0.39101712023800195
69,0.39233577973880884,0.39226894144555763,0.3921352593962612,0.39193472233059423,0.3916673134329815,0.39133301034957724,0.3909317852350407,0.3904636048141097,0.3899284304559524,0.3893262182606869,0.3886569191577167,0.38792047901557136,0.3871168387629233,0.3862459345204194,0.3853076977429053,0.3843020553715681,0.3832289299954554,0.3820882400218603,0.38087989985532433,0.37960382008599186
70,0.380936071011031,0.38086874675074706,0.3807340936538605,0.38053210228714696,0.3802627585630819,0.37992604375352673,0.3795219345281921,0.37905040300530835,0.3785114168128084,0.37790493915950896,0.3772309289159981,0.3764893407049728,0.3756801250007704,0.374803228237822,0.37385859292772905,0.3728461577846516,0.37176585785865396,0.3706176246766383,0.36940138639045694,0.36811706793176524
71,0.36946089887757855,0.36939316651732346,0.3692576979484331,0.3690544852379533,0.3687835165382307,0.3684447760976736,0.36803824429209564,0.367563897666071,0.3670217089828706,0.3664116472825446,0.36573367794789635,0.36498776277812855,0.3641738600699325,0.36329192470578364,0.3623419082491803,0.3613237590465499,0.3602374223355175,0.3590828403592167,0.3578599524862961,0.35656869533625063
72,0.3579219223454712,0.35785384586798674,0.35771768965644474,0.35751344699752735,0.3572411078642887,0.35690065892431905,0.35649208356501444,0.35601536192700345,0.3554704709445235,0.3548573843923784,0.3541760729392617,0.3534265042072596,0.3526086428373438,0.3517224505606504,0.35076788627532757,0.3497449061287225,0.3486534636046547,0.34749350961552516,0.3462649925989872,0.34496785861891627
73,0.34632893222732225,0.3462605634700508,0.34612382317551416,0.34591870561249716,0.3456452022199975,0.3453033016130984,0.344892989603077,0.34441424922410835,0.34386706076553336,0.34325140180937425,0.3425672472729109,0.3418145694561567,0.34099333809406546,0.3401035204132909,0.3391450811933044,0.3381179828316593,0.3370221854131773,0.33585764678281943,0.3346243226220044,0.33332216652817404
74,0.3346898736963017,0.3346212540613216,0.33448401238763714,0.3342781437192594,0.33400364065190774,0.3336604933365568,0.3332486894947744,0.3327682144392379,0.33221905109852534,0.3316011800459003,0.3309145795319129,0.33015922552066707,0.3293350917295884,0.32844214967252494,0.32748036870598946,0.3264497160783478,0.32535015698173075,0.32418165460644277,0.322944170197622,0.32163766311389647
75,0.3230110315839431,0.3229421929633621,0.32280451359986984,0.32259798911699067,0.32232261297450016,0.3219783764694746,0.32156526874705665,0.3210832768150998,0.32053238556189745,0.3199125777767494,0.3192238341732137,0.31846613341491753,0.3176394521437824,0.3167437650105228,0.3157790447072468,0.31474526200196884,0.3136423857748035,0.3124703830555554,0.3112292190623277,0.3099188572406308
76,0.3112970573463261,0.31122802280165196,0.31108995178576127,0.31088284032520125,0.310606682480167,0.31026147034322615,0.30984719404612304,0.30936384176936227,0.30881139975385036,0.3081898523143715,0.30749918185475356,0.3067393688846081,0.3059103920375168,0.30501222809053996,0.30404485198492565,0.3030082368479028,0.30190235401544957,0.3007271730559197,0.29948266179432137,0.29816878633676575
